item_code,brand,item_GTIN,product_group_code,item_description,description2,description3,unit,item_status,item_condition,abc_class,FLC_page_no,internet_flag,internet_tree,new_internet_tree,reorder_policy,standard_cost,replacement_cost,sales_cost,region,price0exGST,qty_break1,price1exGST,qty_break2,price2exGST,qty_break3,price3exGST,qty_break4,price4exGST,whse,bin_loc,on_hand,current_orders,back_orders,on_order,minimum_stock,maximum_stock,avg_mth_demand,avg_cost,supplier,supplier_item,priority,unit1,conv_factor,pack_qty,EOQ,last_buy_date,last_buy_price,tax_code
499393,DAL,612308,1100,"PILOT MECH PENCIL H185 0.5MM","BLACK BARREL",,EACH,S,,5,,Y,6A051Z01,1007,1,0,0,0,,3.27,12,3.04,36,2.84,72,2.67,999999999,2.67,JAY,CJ17,15,0,0,0,9.093,18.186,12.4167,1.8228,SSS,10505154,4,BOX,12,1,1,2017-11-02,23.42,
499393,DAL,612308,1100,"PILOT MECH PENCIL H185 0.5MM","BLACK BARREL",,EACH,S,,5,,Y,6A051Z01,1007,1,0,0,0,,3.27,12,3.04,36,2.84,72,2.67,999999999,2.67,JAY,CJ17,15,0,0,0,9.093,18.186,12.4167,1.8228,TBO,08825P6,9,BOX,12,1,1,2018-07-24,21.15,
499393,DAL,612308,1100,"PILOT MECH PENCIL H185 0.5MM","BLACK BARREL",,EACH,S,,5,,Y,6A051Z01,1007,1,0,0,0,,3.27,12,3.04,36,2.84,72,2.67,999999999,2.67,JAY,CJ17,15,0,0,0,9.093,18.186,12.4167,1.8228,UOC,,9,EACH,1,1,1,2019-01-07,2.3,
499405,DAL,612380,1100,"PILOT BPRG-10R REXGRIP RETRACT","MEDIUM B/POINT PEN BLACK BX12",,BOX,S,,8,2013-181,,,1A01,1,0,0,0,,35.03,2,33.6,3,31.2,4,29.16,999999999,29.16,JAY,ZALLOC,0,0,0,0,0,0,0,17.16,DAL,612380,9,BOX,1,1,1,2013-05-30,17.11,
499405,DAL,612380,1100,"PILOT BPRG-10R REXGRIP RETRACT","MEDIUM B/POINT PEN BLACK BX12",,BOX,S,,8,2013-181,,,1A01,1,0,0,0,,35.03,2,33.6,3,31.2,4,29.16,999999999,29.16,JAY,ZALLOC,0,0,0,0,0,0,0,17.16,GNS,13311,2,BOX,1,1,1,2017-03-21,18.99,
499405,DAL,612380,1100,"PILOT BPRG-10R REXGRIP RETRACT","MEDIUM B/POINT PEN BLACK BX12",,BOX,S,,8,2013-181,,,1A01,1,0,0,0,,35.03,2,33.6,3,31.2,4,29.16,999999999,29.16,JAY,ZALLOC,0,0,0,0,0,0,0,17.16,GSS,PENPIRXGMB,1,BOX,1,1,1,2017-03-23,17.52,
499407,DAL,612382,1100,"PILOT BPRG-10R REXGRIP","RETRACT MED BALLPOINT PEN BLUE",,EACH,S,,8,2013-181,Y,,1A01,1,0,0,0,,2.92,12,2.8,36,2.61,72,2.43,999999999,2.43,JAY,CE06,9,0,0,0,0,0,2,1.5792,DAL,612382,9,BOX,12,1,1,2013-10-09,17.11,
499407,DAL,612382,1100,"PILOT BPRG-10R REXGRIP","RETRACT MED BALLPOINT PEN BLUE",,EACH,S,,8,2013-181,Y,,1A01,1,0,0,0,,2.92,12,2.8,36,2.61,72,2.43,999999999,2.43,JAY,CE06,9,0,0,0,0,0,2,1.5792,GNS,13312,9,BOX,12,1,1,2014-02-03,18.99,
499407,DAL,612382,1100,"PILOT BPRG-10R REXGRIP","RETRACT MED BALLPOINT PEN BLUE",,EACH,S,,8,2013-181,Y,,1A01,1,0,0,0,,2.92,12,2.8,36,2.61,72,2.43,999999999,2.43,JAY,CE06,9,0,0,0,0,0,2,1.5792,GSS,PENPIRXGMBU,9,BOX,12,1,1,2013-04-02,17.52,
499407,DAL,612382,1100,"PILOT BPRG-10R REXGRIP","RETRACT MED BALLPOINT PEN BLUE",,EACH,S,,8,2013-181,Y,,1A01,1,0,0,0,,2.92,12,2.8,36,2.61,72,2.43,999999999,2.43,JAY,CE06,9,0,0,0,0,0,2,1.5792,SSS,10505381,1,BOX,12,1,1,2018-12-05,18.95,
499408,DAL,612384,1100,"% PILOT BPRG-10R REXGRIP","RETRACT MED BALLPOINT PEN RED",,EACH,S,,8,2013-181,Y,,1A01,1,0,0,0,,2.92,12,2.8,36,2.61,72,2.43,999999999,2.43,JAY,CE26,1,0,0,0,0,0,0.4167,1.4477,CJO,,9,EACH,1,1,1,2013-09-19,2.38,
499408,DAL,612384,1100,"% PILOT BPRG-10R REXGRIP","RETRACT MED BALLPOINT PEN RED",,EACH,S,,8,2013-181,Y,,1A01,1,0,0,0,,2.92,12,2.8,36,2.61,72,2.43,999999999,2.43,JAY,CE26,1,0,0,0,0,0,0.4167,1.4477,DAL,612384,9,BOX,12,1,1,2013-05-08,17.11,
499408,DAL,612384,1100,"% PILOT BPRG-10R REXGRIP","RETRACT MED BALLPOINT PEN RED",,EACH,S,,8,2013-181,Y,,1A01,1,0,0,0,,2.92,12,2.8,36,2.61,72,2.43,999999999,2.43,JAY,CE26,1,0,0,0,0,0,0.4167,1.4477,GNS,13313,1,BOX,12,1,1,1899-12-31,18.99,
499408,DAL,612384,1100,"% PILOT BPRG-10R REXGRIP","RETRACT MED BALLPOINT PEN RED",,EACH,S,,8,2013-181,Y,,1A01,1,0,0,0,,2.92,12,2.8,36,2.61,72,2.43,999999999,2.43,JAY,CE26,1,0,0,0,0,0,0.4167,1.4477,SSS,10505382,9,BOX,12,1,1,2013-06-06,17.37,
499429,DAL,619102,1100,"PILOT SCA-F FINE PERMANENT","MARKER BULLET BLUE BX12",,BOX,S,,8,,,,,1,0,0,0,,45.96,99999999,45.96,99999999,45.96,99999999,45.96,99999999,45.96,JAY,ZZZZ,0,0,0,0,0,0,0,0,DAL,619102,1,BOX,1,1,1,1899-12-31,21.27,
499429,DAL,619102,1100,"PILOT SCA-F FINE PERMANENT","MARKER BULLET BLUE BX12",,BOX,S,,8,,,,,1,0,0,0,,45.96,99999999,45.96,99999999,45.96,99999999,45.96,99999999,45.96,JAY,ZZZZ,0,0,0,0,0,0,0,0,GNS,13124,9,BOX,1,1,1,1899-12-31,23.61,
499432,DAL,619202,1100,"PILOT SCA-6600 JUMBO MARKER","PERMANENT CHISEL BLUE BX12",,BOX,S,,8,,,,,1,0,0,0,,97.98,2,90.33,3,83.97,4,78.39,999999999,0,JAY,ZZZZ,0,0,0,0,0,0,0,54.37,DAL,619202,1,BOX,1,1,1,2013-04-10,60.6,
499432,DAL,619202,1100,"PILOT SCA-6600 JUMBO MARKER","PERMANENT CHISEL BLUE BX12",,BOX,S,,8,,,,,1,0,0,0,,97.98,2,90.33,3,83.97,4,78.39,999999999,0,JAY,ZZZZ,0,0,0,0,0,0,0,54.37,GNS,11155,9,BOX,1,1,1,1899-12-31,65.28,
499435,DAL,620104,1100,"PEN ROLLERBALL PILOT","HI-TECPOINT BX-V5 EXTRA FINE",GREEN,EACH,S,,8,,,,,1,0,0,0,,5.05,12,4.61,24,4.38,36,4.16,48,4.16,JAY,TC41,12,0,0,0,0,0,0,2.325,DAL,620104,1,BOX,12,1,1,2018-04-26,28.76,
499436,DAL,621300,1100,"PILOT BL VB5 V BALL PEN X-FINE","BLACK BX12",,BOX,S,,8,,,,,Y,0,0,0,,34.57,99999999,34.57,99999999,34.57,99999999,34.57,99999999,34.57,JAY,ZZZZ,0,0,0,0,0,0,0,24.61,DAL,621300,9,BOX,1,1,1,1899-12-31,24.03,
499436,DAL,621300,1100,"PILOT BL VB5 V BALL PEN X-FINE","BLACK BX12",,BOX,S,,8,,,,,Y,0,0,0,,34.57,99999999,34.57,99999999,34.57,99999999,34.57,99999999,34.57,JAY,ZZZZ,0,0,0,0,0,0,0,24.61,GNS,22445,9,BOX,1,1,1,1899-12-31,25.68,
499436,DAL,621300,1100,"PILOT BL VB5 V BALL PEN X-FINE","BLACK BX12",,BOX,S,,8,,,,,Y,0,0,0,,34.57,99999999,34.57,99999999,34.57,99999999,34.57,99999999,34.57,JAY,ZZZZ,0,0,0,0,0,0,0,24.61,GSS,PENPIBLVB5B,1,BOX,1,1,1,2018-12-11,24.61,
499436,DAL,621300,1100,"PILOT BL VB5 V BALL PEN X-FINE","BLACK BX12",,BOX,S,,8,,,,,Y,0,0,0,,34.57,99999999,34.57,99999999,34.57,99999999,34.57,99999999,34.57,JAY,ZZZZ,0,0,0,0,0,0,0,24.61,SSS,10505196,2,BOX,1,1,1,2016-08-01,25.37,
499437,DAL,621302,1100,"PILOT BL VB5 V BALL PEN X-FINE","BLUE BX12",,BOX,S,,8,999,,,,Y,0,0,0,,34.57,99999999,34.57,99999999,34.57,99999999,34.57,99999999,34.57,JAY,ZZZZ,0,0,0,0,0,0,0,24.41,DAL,621302,9,BOX,1,1,1,1899-12-31,24.03,
499437,DAL,621302,1100,"PILOT BL VB5 V BALL PEN X-FINE","BLUE BX12",,BOX,S,,8,999,,,,Y,0,0,0,,34.57,99999999,34.57,99999999,34.57,99999999,34.57,99999999,34.57,JAY,ZZZZ,0,0,0,0,0,0,0,24.41,GNS,22446,9,BOX,1,1,1,1899-12-31,25.68,
499437,DAL,621302,1100,"PILOT BL VB5 V BALL PEN X-FINE","BLUE BX12",,BOX,S,,8,999,,,,Y,0,0,0,,34.57,99999999,34.57,99999999,34.57,99999999,34.57,99999999,34.57,JAY,ZZZZ,0,0,0,0,0,0,0,24.41,GSS,PENPIBLVB5BU,1,BOX,1,1,1,2016-08-01,24.61,
499437,DAL,621302,1100,"PILOT BL VB5 V BALL PEN X-FINE","BLUE BX12",,BOX,S,,8,999,,,,Y,0,0,0,,34.57,99999999,34.57,99999999,34.57,99999999,34.57,99999999,34.57,JAY,ZZZZ,0,0,0,0,0,0,0,24.41,SSS,10505198,2,BOX,1,1,1,2016-08-01,25.37,
499438,DAL,621304,1100,"PILOT BL VB5 V BALL PEN X-FINE","RED BX12",,BOX,S,,8,999,,,,Y,0,0,0,,34.57,99999999,34.57,99999999,34.57,99999999,34.57,99999999,34.57,JAY,ZZZZ,0,0,0,0,0,0,0,24.99,DAL,621304,9,BOX,1,1,1,1899-12-31,24.03,
499438,DAL,621304,1100,"PILOT BL VB5 V BALL PEN X-FINE","RED BX12",,BOX,S,,8,999,,,,Y,0,0,0,,34.57,99999999,34.57,99999999,34.57,99999999,34.57,99999999,34.57,JAY,ZZZZ,0,0,0,0,0,0,0,24.99,GSS,PENPIBLVB5R,1,BOX,1,1,1,2016-08-02,24.61,
499438,DAL,621304,1100,"PILOT BL VB5 V BALL PEN X-FINE","RED BX12",,BOX,S,,8,999,,,,Y,0,0,0,,34.57,99999999,34.57,99999999,34.57,99999999,34.57,99999999,34.57,JAY,ZZZZ,0,0,0,0,0,0,0,24.99,SSS,10505197,2,BOX,1,1,1,2016-08-02,25.37,
499439,DAL,621320,1100,"PILOT BLVB7 FINE V BALL PEN","BLACK BX12",,BOX,S,,8,,Y,6M006Z01,1008,1,0,0,0,,42.81,2,39.43,999999999,39.43,999999999,39.43,999999999,39.43,JAY,ZZZZ,0,0,0,0,0,0,0.0833,26.63,DAL,621320,1,BOX,1,1,1,2016-06-08,24.03,
499439,DAL,621320,1100,"PILOT BLVB7 FINE V BALL PEN","BLACK BX12",,BOX,S,,8,,Y,6M006Z01,1008,1,0,0,0,,42.81,2,39.43,999999999,39.43,999999999,39.43,999999999,39.43,JAY,ZZZZ,0,0,0,0,0,0,0.0833,26.63,GSS,PENPIBLVB7B,9,BOX,1,1,1,2017-08-24,24.61,
499439,DAL,621320,1100,"PILOT BLVB7 FINE V BALL PEN","BLACK BX12",,BOX,S,,8,,Y,6M006Z01,1008,1,0,0,0,,42.81,2,39.43,999999999,39.43,999999999,39.43,999999999,39.43,JAY,ZZZZ,0,0,0,0,0,0,0.0833,26.63,SSS,10505112,2,BOX,1,1,1,2018-07-31,26.63,
499440,DAL,621322,1100,"PILOT BLVB7 FINE V BALL PEN","BLUE BX12",,BOX,S,,8,,Y,6M006Z01,1008,1,0,0,0,,42.81,2,39.43,999999999,39.43,999999999,39.43,999999999,39.43,JAY,ZZZZ,0,0,0,0,0,0,0,24.61,DAL,621322,1,BOX,1,1,1,1899-12-31,24.03,
499440,DAL,621322,1100,"PILOT BLVB7 FINE V BALL PEN","BLUE BX12",,BOX,S,,8,,Y,6M006Z01,1008,1,0,0,0,,42.81,2,39.43,999999999,39.43,999999999,39.43,999999999,39.43,JAY,ZZZZ,0,0,0,0,0,0,0,24.61,GNS,22443,9,BOX,1,1,1,1899-12-31,25.92,
499440,DAL,621322,1100,"PILOT BLVB7 FINE V BALL PEN","BLUE BX12",,BOX,S,,8,,Y,6M006Z01,1008,1,0,0,0,,42.81,2,39.43,999999999,39.43,999999999,39.43,999999999,39.43,JAY,ZZZZ,0,0,0,0,0,0,0,24.61,GSS,PENPIBLVB7BU,9,BOX,1,1,1,2017-08-24,24.61,
499440,DAL,621322,1100,"PILOT BLVB7 FINE V BALL PEN","BLUE BX12",,BOX,S,,8,,Y,6M006Z01,1008,1,0,0,0,,42.81,2,39.43,999999999,39.43,999999999,39.43,999999999,39.43,JAY,ZZZZ,0,0,0,0,0,0,0,24.61,SSS,10505113,9,BOX,1,1,1,2017-01-11,26.63,
499441,DAL,621324,1100,"PILOT BLVB7 FINE V BALL PEN","RED BX12",,BOX,S,,8,,Y,6M006Z01,1008,1,0,0,0,,42.81,2,39.43,999999999,39.43,999999999,39.43,999999999,39.43,JAY,ZZZZ,0,0,0,0,0,0,0.1667,24.04,DAL,621324,1,BOX,1,1,1,2018-05-14,24.03,
499441,DAL,621324,1100,"PILOT BLVB7 FINE V BALL PEN","RED BX12",,BOX,S,,8,,Y,6M006Z01,1008,1,0,0,0,,42.81,2,39.43,999999999,39.43,999999999,39.43,999999999,39.43,JAY,ZZZZ,0,0,0,0,0,0,0.1667,24.04,GSS,PENPIBLVB7R,2,BOX,1,1,1,2017-01-23,24.61,
499441,DAL,621324,1100,"PILOT BLVB7 FINE V BALL PEN","RED BX12",,BOX,S,,8,,Y,6M006Z01,1008,1,0,0,0,,42.81,2,39.43,999999999,39.43,999999999,39.43,999999999,39.43,JAY,ZZZZ,0,0,0,0,0,0,0.1667,24.04,SSS,10505114,3,BOX,1,1,1,2017-01-23,25.37,
499443,DAL,621326,1100,"PILOT VBG5 V-BALL GRIP ROLLER","BALL PEN EXTRA FINE BLUE BX12",,BOX,S,,8,,,,1A01,Y,0,0,0,,54.12,2,50.52,3,48.36,4,45.84,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0,2.44,GNS,74771,1,BOX,1,1,1,2017-05-26,29.28,
499444,DAL,621381,1100,"PILOT V BALL ROLLERBALL RETRAC","BLRT-VB 0.7mm X-FINE BLACK",BX12,BOX,S,,8,2016-,,,1008,1,0,0,0,,61.8,2,60.21,3,57.36,4,52.32,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0,2.645,DAL,621381,1,BOX,1,1,1,1899-12-31,29.54,
499444,DAL,621381,1100,"PILOT V BALL ROLLERBALL RETRAC","BLRT-VB 0.7mm X-FINE BLACK",BX12,BOX,S,,8,2016-,,,1008,1,0,0,0,,61.8,2,60.21,3,57.36,4,52.32,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0,2.645,GNS,13233,9,BOX,1,1,1,2016-07-19,31.83,
499444,DAL,621381,1100,"PILOT V BALL ROLLERBALL RETRAC","BLRT-VB 0.7mm X-FINE BLACK",BX12,BOX,S,,8,2016-,,,1008,1,0,0,0,,61.8,2,60.21,3,57.36,4,52.32,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0,2.645,SSS,10505474,9,BOX,1,1,1,2017-01-10,31.74,
499445,DAL,621382,1100,"PILOT V BALL ROLLERBALL RETRAC","BLRT-VB 0.7mm X-FINE BLUE BX12",,BOX,S,,8,2016-,,,1008,1,0,0,0,,61.8,2,60.12,3,57.36,4,52.32,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0,2.645,DAL,621382,1,BOX,1,1,1,1899-12-31,29.54,
499445,DAL,621382,1100,"PILOT V BALL ROLLERBALL RETRAC","BLRT-VB 0.7mm X-FINE BLUE BX12",,BOX,S,,8,2016-,,,1008,1,0,0,0,,61.8,2,60.12,3,57.36,4,52.32,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0,2.645,GNS,13234,9,BOX,1,1,1,1899-12-31,31.83,
499445,DAL,621382,1100,"PILOT V BALL ROLLERBALL RETRAC","BLRT-VB 0.7mm X-FINE BLUE BX12",,BOX,S,,8,2016-,,,1008,1,0,0,0,,61.8,2,60.12,3,57.36,4,52.32,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0,2.645,SSS,10505475,9,BOX,12,1,1,2017-01-10,31.74,
499446,DAL,621383,1100,"PILOT V BALL ROLLERBALL RETRAC","BLRT-VB 0.7mm X-FINE RED BX12",,BOX,S,,8,2016-,,,,1,0,0,0,,61.8,2,60.12,3,57.36,4,52.32,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0.0833,31.74,DAL,621383,1,BOX,1,1,1,1899-12-31,29.54,
499446,DAL,621383,1100,"PILOT V BALL ROLLERBALL RETRAC","BLRT-VB 0.7mm X-FINE RED BX12",,BOX,S,,8,2016-,,,,1,0,0,0,,61.8,2,60.12,3,57.36,4,52.32,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0.0833,31.74,SSS,10505476,2,BOX,1,1,1,2018-11-23,31.74,
499450,DAL,622521,1100,"PILOT G2 REFILL 0.7MM FINE","BLACK BX12",,BOX,S,,8,,,6M021Z03,1008,1,0,0,0,,31.43,2,28.32,3,25.72,4,23.51,999999999,0,JAY,ZZZZ,0,0,0,0,0,0,0.0833,14.64,DAL,622521,9,BOX,1,1,1,1899-12-31,14.14,
499450,DAL,622521,1100,"PILOT G2 REFILL 0.7MM FINE","BLACK BX12",,BOX,S,,8,,,6M021Z03,1008,1,0,0,0,,31.43,2,28.32,3,25.72,4,23.51,999999999,0,JAY,ZZZZ,0,0,0,0,0,0,0.0833,14.64,GNS,13255,2,BOX,1,1,1,2018-06-29,14.64,
499450,DAL,622521,1100,"PILOT G2 REFILL 0.7MM FINE","BLACK BX12",,BOX,S,,8,,,6M021Z03,1008,1,0,0,0,,31.43,2,28.32,3,25.72,4,23.51,999999999,0,JAY,ZZZZ,0,0,0,0,0,0,0.0833,14.64,GSS,PENPIRG2FB,1,BOX,1,1,1,2017-10-26,14.47,
499450,DAL,622521,1100,"PILOT G2 REFILL 0.7MM FINE","BLACK BX12",,BOX,S,,8,,,6M021Z03,1008,1,0,0,0,,31.43,2,28.32,3,25.72,4,23.51,999999999,0,JAY,ZZZZ,0,0,0,0,0,0,0.0833,14.64,SSS,10506814,3,BOX,1,1,1,2017-10-17,15.66,
499451,DAL,622526,1100,"PILOT BLGP G1 GRIP GEL INK PEN","0.7MM BLACK BX12",,BOX,S,,8,2016-,,,,1,0,0,0,,40.2,2,39.12,3,37.2,4,33.96,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0.0833,20.64,DAL,622526,1,BOX,1,1,1,1899-12-31,19.2,
499451,DAL,622526,1100,"PILOT BLGP G1 GRIP GEL INK PEN","0.7MM BLACK BX12",,BOX,S,,8,2016-,,,,1,0,0,0,,40.2,2,39.12,3,37.2,4,33.96,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0.0833,20.64,SSS,590083,2,BOX,1,1,1,2018-12-10,20.64,
499452,DAL,622528,1100,"PILOT BLGP G1 GRIP GEL INK PEN","0.7MM BLUE BX12",,BOX,S,,8,2016-,,,,1,0,0,0,,40.2,2,39.12,3,37.2,4,33.96,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0,1.6014,DAL,622528,1,BOX,1,1,1,1899-12-31,19.2,
499453,DAL,622530,1100,"PILOT BLGP G1 GRIP GEL INK PEN","0.7MM BX12",,BOX,S,,8,2016-,,,,1,0,0,0,,40.2,2,39.12,3,37.2,4,33.96,99999999,0,JAY,BA09,2,0,0,0,0,0,0,18.6,DAL,622530,1,BOX,1,1,1,1899-12-31,19.2,
499458,DAL,622581,1100,"PILOT WINGEL GEL INK PEN","0.7mm BLACK BX12",,BOX,S,,8,2015-181,,6M003137,1A01,1,0,0,0,,35.76,2,34.56,3,32.4,4,30.12,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0,1.2833,DAL,622581,1,BOX,1,1,1,2014-11-04,16.17,
499459,DAL,622582,1100,"PILOT WINGEL GEL INK PEN","0.7mm BLUE BX12",,BOX,S,,8,2015-181,,6M003137,1A01,1,0,0,0,,35.76,2,34.56,3,32.4,4,30.12,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0,1.2833,DAL,622582,1,BOX,1,1,1,2014-11-04,16.17,
499460,DAL,622583,1100,"PILOT WINGEL GEL INK PEN","0.7mm RED BX12",,BOX,S,,8,2015-181,,6M003137,1A01,1,0,0,0,,35.76,2,34.56,3,32.4,4,30.12,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0,1.2833,DAL,622583,1,BOX,1,1,1,2014-11-04,16.17,
499463,DAL,622631,1100,"PILOT FRIXION LIGHT ERASABLE","HIGHLIGHTER SW-FL-Y YELLOW",,EACH,S,,6,2019-107,Y,,1006,1,0,0,0,,2.23,2,2.18,4,2.09,8,2,999999999,0,JAY,CF01,0,0,0,0,0,0,2,1.2983,DAL,622631,1,BOX,12,1,1,1899-12-31,14.49,
499463,DAL,622631,1100,"PILOT FRIXION LIGHT ERASABLE","HIGHLIGHTER SW-FL-Y YELLOW",,EACH,S,,6,2019-107,Y,,1006,1,0,0,0,,2.23,2,2.18,4,2.09,8,2,999999999,0,JAY,CF01,0,0,0,0,0,0,2,1.2983,SSS,10505620,9,BOX,12,1,1,2018-11-14,15.58,
499464,DAL,622632,1100,"PILOT FRIXION LIGHT ERASABLE","HIGHLIGHTER SW-FL-P PINK",,EACH,S,,8,2019-107,Y,,1006,1,0,0,0,,2.23,2,2.18,4,2.09,8,2,99999999,0,JAY,CF02,7,0,0,0,0,0,0.4545,1.2983,DAL,622632,1,BOX,12,1,1,1899-12-31,14.49,
499464,DAL,622632,1100,"PILOT FRIXION LIGHT ERASABLE","HIGHLIGHTER SW-FL-P PINK",,EACH,S,,8,2019-107,Y,,1006,1,0,0,0,,2.23,2,2.18,4,2.09,8,2,99999999,0,JAY,CF02,7,0,0,0,0,0,0.4545,1.2983,SSS,10505621,9,BOX,12,1,1,2018-06-06,15.58,
499465,DAL,622633,1100,"PILOT FRIXION LIGHT ERASABLE","HIGHLIGHTER SW-FL-G GREEN",,EACH,S,,8,2019-107,Y,,1006,1,0,0,0,,2.23,2,2.18,4,2.09,8,2,99999999,0,JAY,CF03,12,0,4,0,0,0,1,1.2983,DAL,622633,1,BOX,12,1,1,1899-12-31,14.49,
499465,DAL,622633,1100,"PILOT FRIXION LIGHT ERASABLE","HIGHLIGHTER SW-FL-G GREEN",,EACH,S,,8,2019-107,Y,,1006,1,0,0,0,,2.23,2,2.18,4,2.09,8,2,99999999,0,JAY,CF03,12,0,4,0,0,0,1,1.2983,SSS,10505622,2,BOX,12,1,1,2019-01-10,15.58,
499466,DAL,622634,1100,"PILOT FRIXION LIGHT ERASABLE","HIGHLIGHTER SW-FL-V VIOLET",,EACH,S,,8,2019-107,Y,,1006,1,0,0,0,,2.23,2,2.18,4,2.09,8,2,99999999,0,JAY,CH25,10,0,0,0,0,0,0.2727,1.1717,DAL,622634,1,BOX,12,1,1,2018-12-12,14.49,
499466,DAL,622634,1100,"PILOT FRIXION LIGHT ERASABLE","HIGHLIGHTER SW-FL-V VIOLET",,EACH,S,,8,2019-107,Y,,1006,1,0,0,0,,2.23,2,2.18,4,2.09,8,2,99999999,0,JAY,CH25,10,0,0,0,0,0,0.2727,1.1717,SSS,10505623,2,BOX,12,1,1,2018-12-07,15.58,
499467,DAL,622635,1100,"PILOT FRIXION LIGHT ERASABLE","HIGHLIGHTER SW-FL-O ORANGE",,EACH,S,,6,2019-107,Y,,1006,1,0,0,0,,2.23,2,2.18,4,2.09,8,2,99999999,0,JAY,CH33,4,0,0,0,1,1,0.7273,1.1717,DAL,622635,1,BOX,12,1,1,2018-06-08,14.49,
499468,DAL,622636,1100,"PILOT FRIXION LIGHT ERASABLE","HIGHLIGHTER SW-FL-L BLUE",,EACH,S,,8,2019-107,Y,,1006,1,0,0,0,,2.23,2,2.18,4,2.09,8,2,99999999,0,JAY,CC04,8,0,0,0,0,0,0.3636,1.1717,DAL,622636,1,BOX,12,1,1,2018-03-14,14.49,
499469,DAL,622641,1100,"PILOT B2P GRIP BALLPEN BEGREEN","0.7MM FINE BLACK BX10",,BOX,S,,8,,,,1A01,1,0,0,0,,34.23,2,32.86,3,31.18,4,29.05,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0,1.584,DAL,622641,9,BOX,1,1,1,2016-04-19,15.22,
499469,DAL,622641,1100,"PILOT B2P GRIP BALLPEN BEGREEN","0.7MM FINE BLACK BX10",,BOX,S,,8,,,,1A01,1,0,0,0,,34.23,2,32.86,3,31.18,4,29.05,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0,1.584,GSS,PENPIB2PFB,1,BOX,1,1,1,2017-03-09,15.84,
499469,DAL,622641,1100,"PILOT B2P GRIP BALLPEN BEGREEN","0.7MM FINE BLACK BX10",,BOX,S,,8,,,,1A01,1,0,0,0,,34.23,2,32.86,3,31.18,4,29.05,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0,1.584,SSS,"10507030 *BUY-IN*",9,BOX,1,1,1,2017-03-09,16.36,
499470,DAL,622642,1100,"PILOT B2P GRIP BALLPEN BEGREEN","0.7MM FINE BLUE BX10",,BOX,S,,8,,,,1A01,1,0,0,0,,34.23,2,32.86,3,31.18,4,29.05,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0,1.476,DAL,622642,9,BOX,1,1,1,2016-09-07,15.22,
499470,DAL,622642,1100,"PILOT B2P GRIP BALLPEN BEGREEN","0.7MM FINE BLUE BX10",,BOX,S,,8,,,,1A01,1,0,0,0,,34.23,2,32.86,3,31.18,4,29.05,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0,1.476,GSS,PENPIB2PFBU,1,BOX,1,1,1,2017-03-09,15.84,
499470,DAL,622642,1100,"PILOT B2P GRIP BALLPEN BEGREEN","0.7MM FINE BLUE BX10",,BOX,S,,8,,,,1A01,1,0,0,0,,34.23,2,32.86,3,31.18,4,29.05,99999999,0,JAY,ZZZZ,0,0,0,0,0,0,0,1.476,SSS,"10507031 *BUY IN*",9,BOX,1,1,1,2017-03-09,16.36,
499471,DAL,622643,1100,"% PILOT B2P GRIP BALLPEN","BEGREEN 0.7MM FINE RED",,EACH,S,,8,2017-,Y,,1A01,1,0,0,0,,3.53,6,3.39,12,3.22,36,3,99999999,0,JAY,CH43,3,0,0,0,0,0,0,1.406,DAL,622643,1,BOX,10,1,1,2016-01-20,15.22,
499471,DAL,622643,1100,"% PILOT B2P GRIP BALLPEN","BEGREEN 0.7MM FINE RED",,EACH,S,,8,2017-,Y,,1A01,1,0,0,0,,3.53,6,3.39,12,3.22,36,3,99999999,0,JAY,CH43,3,0,0,0,0,0,0,1.406,PTP,,9,EACH,1,1,1,2016-06-01,3.22,
499471,DAL,622643,1100,"% PILOT B2P GRIP BALLPEN","BEGREEN 0.7MM FINE RED",,EACH,S,,8,2017-,Y,,1A01,1,0,0,0,,3.53,6,3.39,12,3.22,36,3,99999999,0,JAY,CH43,3,0,0,0,0,0,0,1.406,SSS,"10507032 *BUY IN*",2,BOX,10,1,1,2017-03-09,16.36,
